district,assembly_segment,polling_station_name,file_name
MANDI,KARSOG,22 - Bag-Kashmir,himachal_pdfs/A0260022.pdf
MANDI,KARSOG,23 - Nagra,himachal_pdfs/A0260023.pdf
MANDI,KARSOG,24 - Churag,himachal_pdfs/A0260024.pdf
MANDI,KARSOG,25 - Kaneri,himachal_pdfs/A0260025.pdf
MANDI,KARSOG,26 - Khalogra,himachal_pdfs/A0260026.pdf
MANDI,KARSOG,27 - Dharkandhlu,himachal_pdfs/A0260027.pdf
MANDI,KARSOG,28 - Shansh,himachal_pdfs/A0260028.pdf
MANDI,KARSOG,29 - Sawa mahun,himachal_pdfs/A0260029.pdf
MANDI,KARSOG,30 - Sapnot,himachal_pdfs/A0260030.pdf
MANDI,KARSOG,31 - Mehran,himachal_pdfs/A0260031.pdf
MANDI,KARSOG,32 - Bagshar,himachal_pdfs/A0260032.pdf
MANDI,KARSOG,33 - Shawang,himachal_pdfs/A0260033.pdf
MANDI,KARSOG,34 - Bindla,himachal_pdfs/A0260034.pdf
MANDI,KARSOG,35 - Mahota,himachal_pdfs/A0260035.pdf
MANDI,KARSOG,36 - Sahaj,himachal_pdfs/A0260036.pdf
MANDI,KARSOG,37 - Kot Jassal,himachal_pdfs/A0260037.pdf
MANDI,KARSOG,38 - Tattapani,himachal_pdfs/A0260038.pdf
MANDI,KARSOG,39 - Randol,himachal_pdfs/A0260039.pdf
MANDI,KARSOG,40 - Thali,himachal_pdfs/A0260040.pdf
MANDI,KARSOG,41 - Jehro,himachal_pdfs/A0260041.pdf
MANDI,KARSOG,42 - Shakra,himachal_pdfs/A0260042.pdf
MANDI,KARSOG,43 - Sawindhar,himachal_pdfs/A0260043.pdf
MANDI,KARSOG,44 - Talehan,himachal_pdfs/A0260044.pdf
MANDI,KARSOG,45 - Manju,himachal_pdfs/A0260045.pdf
MANDI,KARSOG,46 - Magan,himachal_pdfs/A0260046.pdf
MANDI,KARSOG,47 - Parlog,himachal_pdfs/A0260047.pdf
MANDI,KARSOG,48 - Sartyola,himachal_pdfs/A0260048.pdf
MANDI,KARSOG,49 - Kunhu,himachal_pdfs/A0260049.pdf
MANDI,KARSOG,50 - Bagaila,himachal_pdfs/A0260050.pdf
MANDI,KARSOG,51 - Bahanu,himachal_pdfs/A0260051.pdf
MANDI,KARSOG,52 - Majhas,himachal_pdfs/A0260052.pdf
MANDI,KARSOG,53 - Lalag,himachal_pdfs/A0260053.pdf
MANDI,KARSOG,54 - Matehal,himachal_pdfs/A0260054.pdf
MANDI,KARSOG,55 - Lower Karsog,himachal_pdfs/A0260055.pdf
MANDI,KARSOG,56 - Karsog-I,himachal_pdfs/A0260056.pdf
MANDI,KARSOG,57 - Karsog-II,himachal_pdfs/A0260057.pdf
MANDI,KARSOG,58 - Karsog- III,himachal_pdfs/A0260058.pdf
MANDI,KARSOG,59 - Sanarli,himachal_pdfs/A0260059.pdf
MANDI,KARSOG,60 - Rikki,himachal_pdfs/A0260060.pdf
MANDI,KARSOG,61 - Khanora,himachal_pdfs/A0260061.pdf
MANDI,KARSOG,62 - Kharkan,himachal_pdfs/A0260062.pdf
MANDI,KARSOG,63 - Bahan Gadhiman,himachal_pdfs/A0260063.pdf
MANDI,KARSOG,64 - Bhadarnu,himachal_pdfs/A0260064.pdf
MANDI,KARSOG,65 - Bhanthal,himachal_pdfs/A0260065.pdf
MANDI,KARSOG,66 - Kani Mandlah,himachal_pdfs/A0260066.pdf
MANDI,KARSOG,67 - Mamel-I,himachal_pdfs/A0260067.pdf
MANDI,KARSOG,68 - Mamel-II,himachal_pdfs/A0260068.pdf
MANDI,KARSOG,69 - Bhanera,himachal_pdfs/A0260069.pdf
MANDI,KARSOG,70 - Kandhi,himachal_pdfs/A0260070.pdf
MANDI,KARSOG,71 - Thanali,himachal_pdfs/A0260071.pdf
MANDI,KARSOG,72 - Dabrot,himachal_pdfs/A0260072.pdf
MANDI,KARSOG,73 - Kao-I,himachal_pdfs/A0260073.pdf
MANDI,KARSOG,74 - Kao-II,himachal_pdfs/A0260074.pdf
MANDI,KARSOG,75 - Maindhi,himachal_pdfs/A0260075.pdf
MANDI,KARSOG,76 - Bagail,himachal_pdfs/A0260076.pdf
MANDI,KARSOG,77 - Kadehar,himachal_pdfs/A0260077.pdf
MANDI,KARSOG,78 - Purana,himachal_pdfs/A0260078.pdf
MANDI,KARSOG,79 - Syanjli,himachal_pdfs/A0260079.pdf
MANDI,KARSOG,80 - Nanj,himachal_pdfs/A0260080.pdf
MANDI,KARSOG,81 - Syanj Bagra,himachal_pdfs/A0260081.pdf
MANDI,KARSOG,82 - Mahova,himachal_pdfs/A0260082.pdf
MANDI,KARSOG,83 - KHADRA,himachal_pdfs/A0260083.pdf
MANDI,KARSOG,84 - Narash,himachal_pdfs/A0260084.pdf
MANDI,KARSOG,85 - Katol,himachal_pdfs/A0260085.pdf
MANDI,KARSOG,86 - Seri-I,himachal_pdfs/A0260086.pdf
MANDI,KARSOG,87 - Seri-II,himachal_pdfs/A0260087.pdf
MANDI,KARSOG,88 - Richhani,himachal_pdfs/A0260088.pdf
MANDI,KARSOG,89 - Pathrevi,himachal_pdfs/A0260089.pdf
MANDI,KARSOG,90 - Thakarthana-I,himachal_pdfs/A0260090.pdf
MANDI,KARSOG,91 - Thakarthana-II,himachal_pdfs/A0260091.pdf
MANDI,KARSOG,92 - Sihanj,himachal_pdfs/A0260092.pdf
MANDI,KARSOG,93 - Khanyol,himachal_pdfs/A0260093.pdf
MANDI,KARSOG,94 - Mahog,himachal_pdfs/A0260094.pdf
MANDI,KARSOG,95 - Bag,himachal_pdfs/A0260095.pdf
MANDI,KARSOG,96 - Kuthehar,himachal_pdfs/A0260096.pdf
MANDI,KARSOG,97 - Gawalpur,himachal_pdfs/A0260097.pdf
MANDI,KARSOG,98 - Tuman,himachal_pdfs/A0260098.pdf
MANDI,KARSOG,99 - Teban,himachal_pdfs/A0260099.pdf
MANDI,KARSOG,100 - Porla,himachal_pdfs/A0260100.pdf
MANDI,KARSOG,101 - Firnu,himachal_pdfs/A0260101.pdf
MANDI,KARSOG,102 - Sarahan-I,himachal_pdfs/A0260102.pdf
MANDI,KARSOG,103 - Sarahan-II,himachal_pdfs/A0260103.pdf
MANDI,SUNDERNAGAR,1 - Dharanda-1,himachal_pdfs/A0270001.pdf
MANDI,SUNDERNAGAR,2 - Dharanda-2,himachal_pdfs/A0270002.pdf
MANDI,SUNDERNAGAR,3 - Dharanda-3,himachal_pdfs/A0270003.pdf
MANDI,SUNDERNAGAR,4 - Kalahod-1,himachal_pdfs/A0270004.pdf
MANDI,SUNDERNAGAR,5 - KALAHOD-2,himachal_pdfs/A0270005.pdf
MANDI,SUNDERNAGAR,6 - Beena,himachal_pdfs/A0270006.pdf
MANDI,SUNDERNAGAR,7 - Kapahi,himachal_pdfs/A0270007.pdf
MANDI,SUNDERNAGAR,8 - Dohdu,himachal_pdfs/A0270008.pdf
MANDI,SUNDERNAGAR,9 - Thala Punghru,himachal_pdfs/A0270009.pdf
MANDI,SUNDERNAGAR,10 - Bari (Kulara),himachal_pdfs/A0270010.pdf
MANDI,SUNDERNAGAR,11 - Baned-1,himachal_pdfs/A0270011.pdf
MANDI,SUNDERNAGAR,12 - Baned-2,himachal_pdfs/A0270012.pdf
MANDI,SUNDERNAGAR,13 - Rasmai,himachal_pdfs/A0270013.pdf
MANDI,SUNDERNAGAR,14 - Pungh-1,himachal_pdfs/A0270014.pdf
MANDI,SUNDERNAGAR,15 - Pungh-2,himachal_pdfs/A0270015.pdf
MANDI,SUNDERNAGAR,16 - Bhojpur-1,himachal_pdfs/A0270016.pdf
MANDI,SUNDERNAGAR,17 - Bhojpur-2,himachal_pdfs/A0270017.pdf
MANDI,SUNDERNAGAR,18 - Ropa,himachal_pdfs/A0270018.pdf
MANDI,SUNDERNAGAR,19 - Bahot,himachal_pdfs/A0270019.pdf
MANDI,SUNDERNAGAR,20 - Banayak,himachal_pdfs/A0270020.pdf
MANDI,SUNDERNAGAR,21 - Bhadoh,himachal_pdfs/A0270021.pdf
MANDI,SUNDERNAGAR,22 - Khariri,himachal_pdfs/A0270022.pdf
MANDI,SUNDERNAGAR,23 - Chaugan,himachal_pdfs/A0270023.pdf
MANDI,SUNDERNAGAR,24 - Purana Bazar,himachal_pdfs/A0270024.pdf
MANDI,SUNDERNAGAR,25 - Open Air Theatre Block,himachal_pdfs/A0270025.pdf
MANDI,SUNDERNAGAR,26 - BSL Sr. Sec. School Block,himachal_pdfs/A0270026.pdf
MANDI,SUNDERNAGAR,27 - Field Hostel Block,himachal_pdfs/A0270027.pdf
MANDI,SUNDERNAGAR,28 - Keran,himachal_pdfs/A0270028.pdf
MANDI,SUNDERNAGAR,29 - Nalni,himachal_pdfs/A0270029.pdf
MANDI,SUNDERNAGAR,30 - Maloh,himachal_pdfs/A0270030.pdf
MANDI,SUNDERNAGAR,31 - Bhanwar,himachal_pdfs/A0270031.pdf
MANDI,SUNDERNAGAR,32 - Churadh,himachal_pdfs/A0270032.pdf
MANDI,SUNDERNAGAR,33 - Bhanglehra,himachal_pdfs/A0270033.pdf
MANDI,SUNDERNAGAR,34 - DHAR,himachal_pdfs/A0270034.pdf
MANDI,SUNDERNAGAR,35 - Chamukha,himachal_pdfs/A0270035.pdf
MANDI,SUNDERNAGAR,36 - Ghanghnoo-I,himachal_pdfs/A0270036.pdf
MANDI,SUNDERNAGAR,37 - Ghanghnoo-II,himachal_pdfs/A0270037.pdf
MANDI,SUNDERNAGAR,38 - Tihri,himachal_pdfs/A0270038.pdf
MANDI,SUNDERNAGAR,39 - Kurada,himachal_pdfs/A0270039.pdf
MANDI,SUNDERNAGAR,40 - Ropri,himachal_pdfs/A0270040.pdf
MANDI,SUNDERNAGAR,41 - Barto,himachal_pdfs/A0270041.pdf
MANDI,SUNDERNAGAR,42 - Samoun,himachal_pdfs/A0270042.pdf
MANDI,SUNDERNAGAR,43 - Jyor,himachal_pdfs/A0270043.pdf
MANDI,SUNDERNAGAR,44 - Jambla,himachal_pdfs/A0270044.pdf
MANDI,SUNDERNAGAR,45 - Behna,himachal_pdfs/A0270045.pdf
MANDI,SUNDERNAGAR,46 - Chanol,himachal_pdfs/A0270046.pdf
MANDI,SUNDERNAGAR,47 - Nalag,himachal_pdfs/A0270047.pdf
MANDI,SUNDERNAGAR,48 - Sohar,himachal_pdfs/A0270048.pdf
MANDI,SUNDERNAGAR,49 - Bhantrehar,himachal_pdfs/A0270049.pdf
MANDI,SUNDERNAGAR,50 - Dehar,himachal_pdfs/A0270050.pdf
MANDI,SUNDERNAGAR,51 - Alsoo,himachal_pdfs/A0270051.pdf
MANDI,SUNDERNAGAR,52 - Kangoo,himachal_pdfs/A0270052.pdf
MANDI,SUNDERNAGAR,53 - Slapper-1,himachal_pdfs/A0270053.pdf
MANDI,SUNDERNAGAR,54 - Slapper-2,himachal_pdfs/A0270054.pdf
MANDI,SUNDERNAGAR,55 - Slapper-3,himachal_pdfs/A0270055.pdf
MANDI,SUNDERNAGAR,56 - Khurahal,himachal_pdfs/A0270056.pdf
MANDI,SUNDERNAGAR,57 - Salwana,himachal_pdfs/A0270057.pdf
MANDI,SUNDERNAGAR,58 - Deyohi,himachal_pdfs/A0270058.pdf
MANDI,SUNDERNAGAR,59 - Gamohu,himachal_pdfs/A0270059.pdf
MANDI,SUNDERNAGAR,60 - Jarol-1,himachal_pdfs/A0270060.pdf
MANDI,SUNDERNAGAR,61 - Jarol-2,himachal_pdfs/A0270061.pdf
MANDI,SUNDERNAGAR,62 - Kandar,himachal_pdfs/A0270062.pdf
MANDI,SUNDERNAGAR,63 - Bobar,himachal_pdfs/A0270063.pdf
MANDI,SUNDERNAGAR,64 - Batwara,himachal_pdfs/A0270064.pdf
MANDI,SUNDERNAGAR,65 - Panjolath,himachal_pdfs/A0270065.pdf
MANDI,SUNDERNAGAR,66 - Dhawal,himachal_pdfs/A0270066.pdf
MANDI,SUNDERNAGAR,67 - Sanihan,himachal_pdfs/A0270067.pdf
MANDI,SUNDERNAGAR,68 - Jarthu,himachal_pdfs/A0270068.pdf
MANDI,SUNDERNAGAR,69 - Jaral,himachal_pdfs/A0270069.pdf
MANDI,SUNDERNAGAR,70 - Seri,himachal_pdfs/A0270070.pdf
MANDI,SUNDERNAGAR,71 - Balag,himachal_pdfs/A0270071.pdf
MANDI,SUNDERNAGAR,72 - Neri Roproo,himachal_pdfs/A0270072.pdf
MANDI,SUNDERNAGAR,73 - Doghri,himachal_pdfs/A0270073.pdf
MANDI,SUNDERNAGAR,74 - Haraboi,himachal_pdfs/A0270074.pdf
MANDI,SUNDERNAGAR,75 - BARAGATA,himachal_pdfs/A0270075.pdf
MANDI,SUNDERNAGAR,76 - Bali Batari,himachal_pdfs/A0270076.pdf
MANDI,SUNDERNAGAR,77 - Sojha,himachal_pdfs/A0270077.pdf
MANDI,SUNDERNAGAR,78 - Bhalan,himachal_pdfs/A0270078.pdf
MANDI,SUNDERNAGAR,79 - Kinder,himachal_pdfs/A0270079.pdf
MANDI,SUNDERNAGAR,80 - Bandli,himachal_pdfs/A0270080.pdf
MANDI,SUNDERNAGAR,81 - Kumaru,himachal_pdfs/A0270081.pdf
MANDI,SUNDERNAGAR,82 - Manjhangan,himachal_pdfs/A0270082.pdf
MANDI,SUNDERNAGAR,83 - Pressi,himachal_pdfs/A0270083.pdf
MANDI,SUNDERNAGAR,84 - Fegal,himachal_pdfs/A0270084.pdf
MANDI,SUNDERNAGAR,85 - Galyog,himachal_pdfs/A0270085.pdf
MANDI,SUNDERNAGAR,86 - Mehap,himachal_pdfs/A0270086.pdf
MANDI,SUNDERNAGAR,87 - Badhu,himachal_pdfs/A0270087.pdf
MANDI,SUNDERNAGAR,88 - Chiral,himachal_pdfs/A0270088.pdf
MANDI,SUNDERNAGAR,89 - Kathachi,himachal_pdfs/A0270089.pdf
MANDI,SUNDERNAGAR,90 - Jaral,himachal_pdfs/A0270090.pdf
MANDI,SUNDERNAGAR,91 - Bhun Borat,himachal_pdfs/A0270091.pdf
MANDI,SUNDERNAGAR,92 - Shal,himachal_pdfs/A0270092.pdf
MANDI,SUNDERNAGAR,93 - Nihri,himachal_pdfs/A0270093.pdf
MANDI,SUNDERNAGAR,94 - Manah,himachal_pdfs/A0270094.pdf
MANDI,SUNDERNAGAR,95 - Jabras,himachal_pdfs/A0270095.pdf
MANDI,SUNDERNAGAR,96 - Kamand,himachal_pdfs/A0270096.pdf
MANDI,SUNDERNAGAR,97 - Segal,himachal_pdfs/A0270097.pdf
MANDI,SUNDERNAGAR,98 - THIHKAR,himachal_pdfs/A0270098.pdf
MANDI,SUNDERNAGAR,99 - Paura-Kothi,himachal_pdfs/A0270099.pdf
MANDI,SUNDERNAGAR,100 - Rohanda,himachal_pdfs/A0270100.pdf
MANDI,SUNDERNAGAR,101 - Chowki,himachal_pdfs/A0270101.pdf
MANDI,NACHAN,1 - Kot-I,himachal_pdfs/A0280001.pdf
MANDI,NACHAN,2 - Kot-II,himachal_pdfs/A0280002.pdf
MANDI,NACHAN,3 - Dan,himachal_pdfs/A0280003.pdf
MANDI,NACHAN,4 - Maggar,himachal_pdfs/A0280004.pdf
MANDI,NACHAN,5 - Baggi-I,himachal_pdfs/A0280005.pdf
MANDI,NACHAN,6 - Baggi-II,himachal_pdfs/A0280006.pdf
MANDI,NACHAN,7 - Choukhadi,himachal_pdfs/A0280007.pdf
MANDI,NACHAN,8 - Brikhmani,himachal_pdfs/A0280008.pdf
MANDI,NACHAN,9 - Rajwari,himachal_pdfs/A0280009.pdf
MANDI,NACHAN,10 - Anu,himachal_pdfs/A0280010.pdf
MANDI,NACHAN,11 - Kutahchi,himachal_pdfs/A0280011.pdf
MANDI,NACHAN,12 - Chhamyar-1,himachal_pdfs/A0280012.pdf
MANDI,NACHAN,13 - Chhamyar-II,himachal_pdfs/A0280013.pdf
MANDI,NACHAN,14 - Sali,himachal_pdfs/A0280014.pdf
MANDI,NACHAN,15 - Bhyarta,himachal_pdfs/A0280015.pdf
MANDI,NACHAN,16 - Dyargi-1,himachal_pdfs/A0280016.pdf
MANDI,NACHAN,17 - Dyargi-II,himachal_pdfs/A0280017.pdf
MANDI,NACHAN,18 - Salwahan-1,himachal_pdfs/A0280018.pdf
MANDI,NACHAN,19 - Salwahan-II,himachal_pdfs/A0280019.pdf
MANDI,NACHAN,20 - Mandir Tanda,himachal_pdfs/A0280020.pdf
MANDI,NACHAN,21 - Dhawan-1,himachal_pdfs/A0280021.pdf
MANDI,NACHAN,22 - Dhawan-II,himachal_pdfs/A0280022.pdf
MANDI,NACHAN,23 - Dugrain-I,himachal_pdfs/A0280023.pdf
MANDI,NACHAN,24 - Dugrain-II,himachal_pdfs/A0280024.pdf
MANDI,NACHAN,25 - Kanaid-I,himachal_pdfs/A0280025.pdf
MANDI,NACHAN,26 - Kanaid-II,himachal_pdfs/A0280026.pdf
MANDI,NACHAN,27 - Bhour-I,himachal_pdfs/A0280027.pdf
MANDI,NACHAN,28 - Bhour-II,himachal_pdfs/A0280028.pdf
MANDI,NACHAN,29 - Sai,himachal_pdfs/A0280029.pdf
MANDI,NACHAN,30 - Chhatar,himachal_pdfs/A0280030.pdf
MANDI,NACHAN,31 - Jugahan,himachal_pdfs/A0280031.pdf
MANDI,NACHAN,32 - Bharjwanu,himachal_pdfs/A0280032.pdf
MANDI,NACHAN,33 - Lower Behli,himachal_pdfs/A0280033.pdf
MANDI,NACHAN,34 - Upper Behli,himachal_pdfs/A0280034.pdf
MANDI,NACHAN,35 - Ghanghal,himachal_pdfs/A0280035.pdf
MANDI,NACHAN,36 - Mahadev-I,himachal_pdfs/A0280036.pdf
MANDI,NACHAN,37 - Mahadev-II,himachal_pdfs/A0280037.pdf
MANDI,NACHAN,38 - Mahadev-III,himachal_pdfs/A0280038.pdf
MANDI,NACHAN,39 - Chowk,himachal_pdfs/A0280039.pdf
MANDI,NACHAN,40 - Harwani,himachal_pdfs/A0280040.pdf
MANDI,NACHAN,41 - Chambi,himachal_pdfs/A0280041.pdf
MANDI,NACHAN,42 - Bharari,himachal_pdfs/A0280042.pdf
MANDI,NACHAN,43 - Palhouta,himachal_pdfs/A0280043.pdf
MANDI,NACHAN,44 - Seradh,himachal_pdfs/A0280044.pdf
MANDI,NACHAN,45 - Kangar,himachal_pdfs/A0280045.pdf
MANDI,NACHAN,46 - Draman,himachal_pdfs/A0280046.pdf
MANDI,NACHAN,47 - Doldhar,himachal_pdfs/A0280047.pdf
MANDI,NACHAN,48 - Panyas,himachal_pdfs/A0280048.pdf
MANDI,NACHAN,49 - Dhar-I,himachal_pdfs/A0280049.pdf
MANDI,NACHAN,50 - Dhar-II,himachal_pdfs/A0280050.pdf
MANDI,NACHAN,51 - Prechhi,himachal_pdfs/A0280051.pdf
MANDI,NACHAN,52 - Fangwas,himachal_pdfs/A0280052.pdf
MANDI,NACHAN,53 - Fagwao,himachal_pdfs/A0280053.pdf
MANDI,NACHAN,54 - Ghiri,himachal_pdfs/A0280054.pdf
MANDI,NACHAN,55 - Thamari,himachal_pdfs/A0280055.pdf
MANDI,NACHAN,56 - Pandar,himachal_pdfs/A0280056.pdf
MANDI,NACHAN,57 - Gharot (Brohkhari),himachal_pdfs/A0280057.pdf
MANDI,NACHAN,58 - Jhungi,himachal_pdfs/A0280058.pdf
MANDI,NACHAN,59 - Barnog,himachal_pdfs/A0280059.pdf
MANDI,NACHAN,60 - Shandra,himachal_pdfs/A0280060.pdf
MANDI,NACHAN,61 - Dharwar,himachal_pdfs/A0280061.pdf
MANDI,NACHAN,62 - Kanej,himachal_pdfs/A0280062.pdf
MANDI,NACHAN,63 - Kutahchi,himachal_pdfs/A0280063.pdf
